# 437 platform_limited rows retained at a separate platform/protocol boundary; all decisions are provisional pending user approval
exchange	official_product	interface	method	path_or_message	operation_id	lifecycle	exposure	platform_boundary	platform_decision	local_operations	bridge_status	coverage_locator	coverage_state	rust_status	rust_locators	schema_status	schema_locator	codegen_status	codegen_locator	Python_status	Python_locator	Dart_status	Dart_locator	TypeScript_status	TypeScript_locator	verification	audit_status	mapping_names	next_batch
Binance	Portfolio Margin REST	Http	POST	/papi/v1/repayLoan	marginAccountRepay	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	POST	/papi/v1/um/algo/order	newUmAlgoOrder	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	POST	/papi/v1/um/conditional/order	newUmConditionalOrder	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	POST	/papi/v1/um/feeBurn	toggleBnbBurnOnUmFuturesTrade	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	POST	/papi/v1/um/leverage	changeUmInitialLeverage	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	POST	/papi/v1/um/order	newUmOrder	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	POST	/papi/v1/um/positionSide/dual	changeUmPositionMode	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	POST	/papi/v1/um/stock/contract	futuresTradfiPerpsContract	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	PUT	/papi/v1/cm/order	modifyCmOrder	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	PUT	/papi/v1/listenKey	keepaliveUserDataStream	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Portfolio Margin REST	Http	PUT	/papi/v1/um/order	modifyUmOrder	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Stocks Trading REST	Http	GET	/sapi/v1/equity/market/exchangeInfo	exchangeInfo	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Stocks Trading REST	Http	GET	/sapi/v1/equity/market/quote	latestQuote	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Stocks Trading REST	Http	GET	/sapi/v1/equity/market/tokenized-assets	tokenizedAssets	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Stocks Trading REST	Http	GET	/sapi/v1/equity/order/detail	equityOrderDetail	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Stocks Trading REST	Http	GET	/sapi/v1/equity/order/history	equityOrderHistory	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Stocks Trading REST	Http	GET	/sapi/v1/equity/order/open-orders	currentOpenOrders	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Stocks Trading REST	Http	GET	/sapi/v1/equity/tokenized/convert-status	tokenizedConvertStatus	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Stocks Trading REST	Http	GET	/sapi/v1/equity/tokenized/history	tokenizedConvertHistory	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Stocks Trading REST	Http	GET	/sapi/v1/equity/trade/history	equityTradeHistory	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Stocks Trading REST	Http	POST	/sapi/v1/equity/account/disclaimer	signUsEquityDisclaimer	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Stocks Trading REST	Http	POST	/sapi/v1/equity/listenKey	createRenewListenKey	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Stocks Trading REST	Http	POST	/sapi/v1/equity/order/cancel	cancelEquityOrder	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Stocks Trading REST	Http	POST	/sapi/v1/equity/order/cancel-all	cancelAllEquityOrders	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Stocks Trading REST	Http	POST	/sapi/v1/equity/order/place	placeEquityOrder	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Stocks Trading REST	Http	POST	/sapi/v1/equity/tokenized/mint	tokenizedMint	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Stocks Trading REST	Http	POST	/sapi/v1/equity/tokenized/redeem	tokenizedRedeem	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Stocks Trading WebSocket Streams	WebSocketStream	POST	/calendar	calendarStream	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Stocks Trading WebSocket Streams	WebSocketStream	POST	/price	priceStream	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Stocks Trading WebSocket Streams	WebSocketStream	POST	/{listenKey}@orderReport	orderReportStream	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Stocks Trading WebSocket Streams	WebSocketStream	POST	/{symbol}@kline_{interval}	klineStream	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Stocks Trading WebSocket Streams	WebSocketStream	POST	/{symbol}@quote	quoteStream	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Stocks Trading WebSocket Streams	WebSocketStream	POST	/{symbol}@tradability	tradabilityStream	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Stocks Trading WebSocket Streams	WebSocketStream	POST	/{symbol}@tradingStatus	tradingStatusStream	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Sub Account REST	Http	DELETE	/sapi/v1/sub-account/subAccountApi	deleteSubAccountApiKey	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Sub Account REST	Http	DELETE	/sapi/v1/sub-account/subAccountApi/ipRestriction/ipList	deleteIpListForASubAccountApiKey	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Sub Account REST	Http	GET	/sapi/v1/capital/deposit/subAddress	getSubAccountDepositAddress	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Sub Account REST	Http	GET	/sapi/v1/capital/deposit/subHisrec	getSubAccountDepositHistory	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Sub Account REST	Http	GET	/sapi/v1/managed-subaccount/accountSnapshot	queryManagedSubAccountSnapshot	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Sub Account REST	Http	GET	/sapi/v1/managed-subaccount/asset	queryManagedSubAccountAssetDetails	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Sub Account REST	Http	GET	/sapi/v1/managed-subaccount/deposit/address	getManagedSubAccountDepositAddress	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Sub Account REST	Http	GET	/sapi/v1/managed-subaccount/fetch-future-asset	queryManagedSubAccountFuturesAssetDetails	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Sub Account REST	Http	GET	/sapi/v1/managed-subaccount/info	queryManagedSubAccountList	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Sub Account REST	Http	GET	/sapi/v1/managed-subaccount/marginAsset	queryManagedSubAccountMarginAssetDetails	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Sub Account REST	Http	GET	/sapi/v1/managed-subaccount/query-trans-log	queryManagedSubAccountTransferLogSubAccountTrading	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Sub Account REST	Http	GET	/sapi/v1/managed-subaccount/queryTransLogForInvestor	queryManagedSubAccountTransferLogMasterAccountInvestor	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Sub Account REST	Http	GET	/sapi/v1/managed-subaccount/queryTransLogForTradeParent	queryManagedSubAccountTransferLogMasterAccountTrading	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Sub Account REST	Http	GET	/sapi/v1/sub-account/futures/account	getDetailOnSubAccountsFuturesAccount	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Sub Account REST	Http	GET	/sapi/v1/sub-account/futures/accountSummary	getSummaryOfSubAccountsFuturesAccount	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Sub Account REST	Http	GET	/sapi/v1/sub-account/futures/internalTransfer	querySubAccountFuturesAssetTransferHistory	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Sub Account REST	Http	GET	/sapi/v1/sub-account/futures/move-position	getMovePositionHistoryForSubAccount	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Sub Account REST	Http	GET	/sapi/v1/sub-account/futures/positionRisk	getFuturesPositionRiskOfSubAccount	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Sub Account REST	Http	GET	/sapi/v1/sub-account/list	querySubAccountList	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Sub Account REST	Http	GET	/sapi/v1/sub-account/margin/account	getDetailOnSubAccountsMarginAccount	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Sub Account REST	Http	GET	/sapi/v1/sub-account/margin/accountSummary	getSummaryOfSubAccountsMarginAccount	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Sub Account REST	Http	GET	/sapi/v1/sub-account/spotSummary	querySubAccountSpotAssetsSummary	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Sub Account REST	Http	GET	/sapi/v1/sub-account/status	getSubAccountsStatusOnMarginOrFutures	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Sub Account REST	Http	GET	/sapi/v1/sub-account/sub/transfer/history	querySubAccountSpotAssetTransferHistory	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Sub Account REST	Http	GET	/sapi/v1/sub-account/subAccountApi	querySubAccountApiKey	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Sub Account REST	Http	GET	/sapi/v1/sub-account/subAccountApi/ipRestriction	getIpRestrictionForASubAccountApiKey	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Sub Account REST	Http	GET	/sapi/v1/sub-account/transaction-statistics	querySubAccountTransactionStatistics	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Sub Account REST	Http	GET	/sapi/v1/sub-account/transfer/subUserHistory	subAccountTransferHistory	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Sub Account REST	Http	GET	/sapi/v1/sub-account/universalTransfer	queryUniversalTransferHistory	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Sub Account REST	Http	GET	/sapi/v2/sub-account/futures/account	getDetailOnSubAccountsFuturesAccountV2	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Sub Account REST	Http	GET	/sapi/v2/sub-account/futures/accountSummary	getSummaryOfSubAccountsFuturesAccountV2	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Sub Account REST	Http	GET	/sapi/v2/sub-account/futures/positionRisk	getFuturesPositionRiskOfSubAccountV2	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Sub Account REST	Http	GET	/sapi/v3/sub-account/assets	querySubAccountAssets	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Sub Account REST	Http	GET	/sapi/v4/sub-account/assets	querySubAccountAssetsAssetManagement	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Sub Account REST	Http	POST	/sapi/v1/managed-subaccount/deposit	depositAssetsIntoTheManagedSubAccount	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Sub Account REST	Http	POST	/sapi/v1/managed-subaccount/withdraw	withdrawlAssetsFromTheManagedSubAccount	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Binance	Sub Account REST	Http	POST	/sapi/v1/sub-account/eoptions/enable	enableOptionsForSubAccount	documented_active	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
