# all 937 general-SDK rows retained for semantic audit; not_checked is not implementation work
exchange	official_product	interface	method	path_or_message	operation_id	lifecycle	exposure	platform_boundary	platform_decision	local_operations	bridge_status	coverage_locator	coverage_implementation_state	rust_status	rust_locators	schema_status	schema_locator	codegen_status	codegen_locator	Python_status	Python_locator	Dart_status	Dart_locator	TypeScript_status	TypeScript_locator	verification	mapping_names	audit_result	next_action	reason
Binance	Spot REST	Http	POST	/api/v3/order	newOrder	documented_active	common_existing	general_adapter_or_provider	not_applicable	spot.new_order	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:244	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	place_order	needs_evidence	continue_audit	The existing implementation scope is retained, but operation-level semantic audit evidence is incomplete.
Binance	Spot REST	Http	POST	/api/v3/order/cancelReplace	orderCancelReplace	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot REST	Http	POST	/api/v3/order/test	orderTest	documented_active	provider_typed	general_adapter_or_provider	not_applicable	spot.test_order	connected	bindings/common/src/coverage.rs::OPERATIONS	Implemented	present	src/adapters/binance/mod.rs:788	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	test_order	verified	none	Audited Rust contract, public bindings, and verification evidence are present.
Binance	Spot REST	Http	POST	/api/v3/orderList/oco	orderListOco	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot REST	Http	POST	/api/v3/orderList/opo	orderListOpo	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot REST	Http	POST	/api/v3/orderList/opoco	orderListOpoco	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot REST	Http	POST	/api/v3/orderList/oto	orderListOto	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot REST	Http	POST	/api/v3/orderList/otoco	orderListOtoco	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot REST	Http	POST	/api/v3/sor/order	sorOrder	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot REST	Http	POST	/api/v3/sor/order/test	sorOrderTest	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot REST	Http	PUT	/api/v3/order/amend/keepPriority	orderAmendKeepPriority	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket	WebSocketRequest	POST	/account.commission	accountCommission	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket	WebSocketRequest	POST	/account.rateLimits.orders	accountRateLimitsOrders	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket	WebSocketRequest	POST	/account.status	accountStatus	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket	WebSocketRequest	POST	/allOrderLists	allOrderLists	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket	WebSocketRequest	POST	/allOrders	allOrders	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket	WebSocketRequest	POST	/avgPrice	avgPrice	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket	WebSocketRequest	POST	/blockTrades.historical	blockTradesHistorical	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket	WebSocketRequest	POST	/depth	depth	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket	WebSocketRequest	POST	/exchangeInfo	exchangeInfo	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket	WebSocketRequest	POST	/executionRules	executionRules	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket	WebSocketRequest	POST	/klines	klines	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket	WebSocketRequest	POST	/myAllocations	myAllocations	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket	WebSocketRequest	POST	/myFilters	myFilters	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket	WebSocketRequest	POST	/myPreventedMatches	myPreventedMatches	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket	WebSocketRequest	POST	/myTrades	myTrades	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket	WebSocketRequest	POST	/openOrderLists.status	openOrderListsStatus	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket	WebSocketRequest	POST	/openOrders.cancelAll	openOrdersCancelAll	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket	WebSocketRequest	POST	/openOrders.status	openOrdersStatus	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket	WebSocketRequest	POST	/order.amend.keepPriority	orderAmendKeepPriority	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket	WebSocketRequest	POST	/order.amendments	orderAmendments	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket	WebSocketRequest	POST	/order.cancel	orderCancel	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket	WebSocketRequest	POST	/order.cancelReplace	orderCancelReplace	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket	WebSocketRequest	POST	/order.place	orderPlace	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket	WebSocketRequest	POST	/order.status	orderStatus	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket	WebSocketRequest	POST	/order.test	orderTest	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket	WebSocketRequest	POST	/orderList.cancel	orderListCancel	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket	WebSocketRequest	POST	/orderList.place.oco	orderListPlaceOco	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket	WebSocketRequest	POST	/orderList.place.opo	orderListPlaceOpo	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket	WebSocketRequest	POST	/orderList.place.opoco	orderListPlaceOpoco	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket	WebSocketRequest	POST	/orderList.place.oto	orderListPlaceOto	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket	WebSocketRequest	POST	/orderList.place.otoco	orderListPlaceOtoco	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket	WebSocketRequest	POST	/orderList.status	orderListStatus	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket	WebSocketRequest	POST	/ping	ping	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket	WebSocketRequest	POST	/referencePrice	referencePrice	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket	WebSocketRequest	POST	/referencePrice.calculation	referencePriceCalculation	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket	WebSocketRequest	POST	/session.logon	sessionLogon	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket	WebSocketRequest	POST	/session.logout	sessionLogout	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket	WebSocketRequest	POST	/session.status	sessionStatus	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket	WebSocketRequest	POST	/session.subscriptions	sessionSubscriptions	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket	WebSocketRequest	POST	/sor.order.place	sorOrderPlace	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket	WebSocketRequest	POST	/sor.order.test	sorOrderTest	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket	WebSocketRequest	POST	/ticker	ticker	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket	WebSocketRequest	POST	/ticker.24hr	ticker24hr	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket	WebSocketRequest	POST	/ticker.book	tickerBook	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket	WebSocketRequest	POST	/ticker.price	tickerPrice	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket	WebSocketRequest	POST	/ticker.tradingDay	tickerTradingDay	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket	WebSocketRequest	POST	/time	time	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket	WebSocketRequest	POST	/trades.aggregate	tradesAggregate	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket	WebSocketRequest	POST	/trades.historical	tradesHistorical	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket	WebSocketRequest	POST	/trades.recent	tradesRecent	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket	WebSocketRequest	POST	/uiKlines	uiKlines	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket	WebSocketRequest	POST	/userDataStream.subscribe	userDataStreamSubscribe	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket	WebSocketRequest	POST	/userDataStream.subscribe.signature	userDataStreamSubscribeSignature	documented_active	common_existing	general_adapter_or_provider	not_applicable	spot.user_data_stream_signature	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:238	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	subscribe_account	needs_evidence	continue_audit	The existing implementation scope is retained, but operation-level semantic audit evidence is incomplete.
Binance	Spot WebSocket	WebSocketRequest	POST	/userDataStream.unsubscribe	userDataStreamUnsubscribe	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket Market Streams	WebSocketStream	POST	/!miniTicker@arr	allMiniTicker	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket Market Streams	WebSocketStream	POST	/!ticker_{windowSize}@arr	allMarketRollingWindowTicker	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket Market Streams	WebSocketStream	POST	/{symbol}@aggTrade	aggTrade	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_design	service_or_contract_decision	The current MarketEvent contract cannot preserve the official stream semantics.
Binance	Spot WebSocket Market Streams	WebSocketStream	POST	/{symbol}@avgPrice	avgPrice	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket Market Streams	WebSocketStream	POST	/{symbol}@blockTrade	blockTrade	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket Market Streams	WebSocketStream	POST	/{symbol}@bookTicker	bookTicker	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket Market Streams	WebSocketStream	POST	/{symbol}@depth@{updateSpeed}	diffBookDepth	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_design	service_or_contract_decision	The current MarketEvent contract cannot preserve the official stream semantics.
Binance	Spot WebSocket Market Streams	WebSocketStream	POST	/{symbol}@depth{levels}@{updateSpeed}	partialBookDepth	documented_active	common_existing	general_adapter_or_provider	not_applicable	spot.partial_book_depth_stream	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:78	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	LiveRead	subscribe	needs_evidence	continue_audit	The existing implementation scope is retained, but operation-level semantic audit evidence is incomplete.
Binance	Spot WebSocket Market Streams	WebSocketStream	POST	/{symbol}@kline_{interval}	kline	documented_active	common_existing	general_adapter_or_provider	not_applicable	spot.kline_stream	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:78	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	LiveRead	subscribe	needs_evidence	continue_audit	The existing implementation scope is retained, but operation-level semantic audit evidence is incomplete.
Binance	Spot WebSocket Market Streams	WebSocketStream	POST	/{symbol}@kline_{interval}@+08:00	klineOffset	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket Market Streams	WebSocketStream	POST	/{symbol}@miniTicker	miniTicker	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
